frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,udp.length
1774116769.134471000,0.000275000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116769.134472000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116769.136235000,0.001763000,841,192.168.0.55,20.47.114.163,6,64,827,775,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.139447000,0.003212000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.139448000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.140221000,0.000773000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.145824000,0.004590000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.151974000,0.006150000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.159301000,0.007327000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.159429000,0.000128000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.160035000,0.000606000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.160200000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.160366000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.160969000,0.000603000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.167835000,0.006866000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.167984000,0.000149000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.168146000,0.000162000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.168768000,0.000622000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.168838000,0.000070000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.175103000,0.004529000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.175239000,0.000136000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.175406000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.176004000,0.000598000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.176171000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.176340000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.176508000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.176674000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.178562000,0.001888000,4284,192.168.0.55,20.47.114.163,6,64,4270,4218,0x0010,3617,59551,443,,,,3228,,,
1774116769.178728000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,16408,,
1774116769.178903000,0.000175000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.179879000,0.000976000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.180422000,0.000543000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.180569000,0.000147000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.180736000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,4300,,
1774116769.184180000,0.003444000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.184581000,0.000401000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.184581000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.190806000,0.006225000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.190956000,0.000150000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.191531000,0.000575000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.197007000,0.005476000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.197582000,0.000433000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.197676000,0.000094000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.201984000,0.001191000,1046,192.168.0.55,20.47.114.163,6,64,1032,980,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.203382000,0.001398000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.204468000,0.001086000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1723,,
1774116769.213485000,0.009017000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.217058000,0.002790000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116769.217202000,0.000144000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.217371000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.217539000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.217704000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.217874000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.218042000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.218209000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.218377000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.218546000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.218688000,0.000142000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,14696,,
1774116769.218688000,0.000000000,733,192.168.0.55,20.47.114.163,6,64,719,667,0x0018,3617,59551,443,,,,3228,1159,,
1774116769.219435000,0.000747000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.235589000,0.016154000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.235989000,0.000400000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.236515000,0.000526000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.236516000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.241956000,0.005440000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.242081000,0.000125000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.249482000,0.004463000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.249638000,0.000156000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.249807000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.250440000,0.000633000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.250608000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.250732000,0.000124000,1353,192.168.0.55,20.47.114.163,6,64,1339,1287,0x0018,3617,59551,443,,,,3228,11124,,
1774116769.260893000,0.010161000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.267669000,0.006776000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.267944000,0.000275000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.267968000,0.000024000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.273133000,0.005165000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.285797000,0.012664000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.287067000,0.001270000,854,192.168.0.55,20.47.114.163,6,64,840,788,0x0018,3617,59551,443,,,,3228,783,,
1774116769.298225000,0.001848000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.327688000,0.029463000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.327774000,0.000086000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.327929000,0.000155000,4533,192.168.0.55,20.47.114.163,6,64,4519,4467,0x0018,3617,59551,443,,,,3228,8680,,
1774116769.346833000,0.018904000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.347108000,0.000275000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.359746000,0.012638000,854,192.168.0.55,20.47.114.163,6,64,840,788,0x0018,3617,59551,443,,,,3228,783,,
1774116769.371988000,0.012242000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.373305000,0.001317000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.384791000,0.011486000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.400714000,0.015923000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.400840000,0.000126000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.401441000,0.000601000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.401609000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.401766000,0.000157000,1811,192.168.0.55,20.47.114.163,6,64,1797,1745,0x0018,3617,59551,443,,,,3228,7364,,
1774116769.420475000,0.018709000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.420476000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.420476000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.427149000,0.006673000,666,192.168.0.55,20.47.114.163,6,64,652,600,0x0018,3617,59551,443,,,,3228,595,,
1774116769.439200000,0.012051000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.440636000,0.001436000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.452052000,0.003486000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.468432000,0.016380000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.468542000,0.000110000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.468722000,0.000180000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.476512000,0.002098000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.477308000,0.000796000,1059,192.168.0.55,20.47.114.163,6,64,1045,993,0x0018,3617,59551,443,,,,3228,6612,,
1774116769.485533000,0.008225000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.492060000,0.006527000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.494603000,0.002543000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.507837000,0.013234000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.509005000,0.001168000,666,192.168.0.55,20.47.114.163,6,64,652,600,0x0018,3617,59551,443,,,,3228,595,,
1774116769.520714000,0.011709000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.557682000,0.036968000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.558342000,0.000660000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.558484000,0.000142000,2089,192.168.0.55,20.47.114.163,6,64,2075,2023,0x0018,3617,59551,443,,,,3228,6236,,
1774116769.569198000,0.010714000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.576144000,0.006946000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.577634000,0.001490000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.591227000,0.013593000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.592414000,0.001187000,666,192.168.0.55,20.47.114.163,6,64,652,600,0x0018,3617,59551,443,,,,3228,595,,
1774116769.607079000,0.014665000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.628734000,0.021655000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.628950000,0.000216000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.629566000,0.000616000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.634315000,0.004749000,119,192.168.0.55,20.47.114.163,6,64,105,53,0x0018,3617,59551,443,,,,3228,5672,,
1774116769.645912000,0.011597000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.652038000,0.006126000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.653483000,0.001445000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.664815000,0.011332000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.666862000,0.002047000,478,192.168.0.55,20.47.114.163,6,64,464,412,0x0018,3617,59551,443,,,,3228,407,,
1774116769.677642000,0.002636000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.707820000,0.001903000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.707979000,0.000159000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.708122000,0.000143000,2179,192.168.0.55,20.47.114.163,6,64,2165,2113,0x0018,3617,59551,443,,,,3228,4920,,
1774116769.726701000,0.018579000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.732229000,0.005528000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.735946000,0.003717000,475,192.168.0.200,54.75.203.10,6,255,461,421,0x0018,19,52536,443,,,,2299,416,,
1774116769.745529000,0.009583000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.748872000,0.003343000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.749007000,0.000135000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.758412000,0.009405000,1238,192.168.0.55,20.47.114.163,6,64,1224,1172,0x0018,3617,59551,443,,,,3228,3979,,
1774116769.765309000,0.006897000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774116769.768058000,0.002749000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.774184000,0.006126000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.777472000,0.003288000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116769.788774000,0.011302000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.788859000,0.000085000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.790487000,0.001628000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.791593000,0.001106000,486,192.168.0.55,20.47.114.163,6,64,472,420,0x0018,3617,59551,443,,,,3228,3227,,
1774116769.806390000,0.014797000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.809074000,0.002684000,60,192.168.0.200,54.75.203.10,6,255,40,0,0x0010,19,52536,443,,,,2230,,,
1774116769.840764000,0.031690000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.841417000,0.000653000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.841584000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.841751000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.841919000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.842616000,0.000697000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.842781000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.842951000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.843119000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.843289000,0.000170000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.858147000,0.014858000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.858286000,0.000139000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.858829000,0.000543000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.858851000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.859120000,0.000269000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.859212000,0.000092000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.859386000,0.000174000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.859874000,0.000488000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.860116000,0.000242000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.860196000,0.000080000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.860219000,0.000023000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.860449000,0.000230000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.860519000,0.000070000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.860564000,0.000045000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.860924000,0.000360000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.877052000,0.016128000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.877053000,0.000001000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.878277000,0.001224000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.879728000,0.001451000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.880173000,0.000445000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.880196000,0.000023000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.886719000,0.006523000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.886858000,0.000139000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.887464000,0.000606000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.887631000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.887801000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.887970000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.888131000,0.000161000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.892176000,0.004045000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.892325000,0.000149000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.892494000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.892660000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
