windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount,label
9577,1773397393.767854,1773397398.767854,6,112.0,102.76769920553832,4,4,4,4,6,0,idle
9578,1773397398.767854,1773397403.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9579,1773397403.767854,1773397408.767854,15,113.8,154.41280479841782,4,5,4,4,7,8,idle
9580,1773397408.767854,1773397413.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9581,1773397413.767854,1773397418.767854,6,126.33333333333333,95.2547461634677,3,3,3,3,6,0,idle
9582,1773397418.767854,1773397423.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9583,1773397423.767854,1773397428.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulboff
9584,1773397428.767854,1773397433.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
9585,1773397433.767854,1773397438.767854,5,206.6,259.291920429465,2,2,2,2,5,0,idle
9586,1773397438.767854,1773397443.767854,7,77.14285714285714,31.402911602952635,4,4,4,4,7,0,idle
9587,1773397443.767854,1773397448.767854,26,158.96153846153845,137.01225661063486,6,6,6,6,26,0,bulbchange
9588,1773397448.767854,1773397453.767854,5,206.6,259.291920429465,3,3,3,2,5,0,bulbchange
9589,1773397453.767854,1773397458.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
9590,1773397458.767854,1773397463.767854,5,122.4,111.31172444985299,3,3,3,3,5,0,idle
9591,1773397463.767854,1773397468.767854,10,128.6,126.21339953516117,3,3,2,2,3,7,bulbchange
9592,1773397468.767854,1773397473.767854,23,134.2608695652174,124.58010106364364,7,7,6,6,22,1,bulbchange
9595,1773397483.767854,1773397488.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9597,1773397493.767854,1773397498.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9598,1773397498.767854,1773397503.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9601,1773397513.767854,1773397518.767854,540,114.38888888888889,309.63415582175884,5,5,5,5,540,0,idle
9602,1773397518.767854,1773397523.767854,474,94.61392405063292,27.496313345090222,5,5,6,6,474,0,bulboff
9603,1773397523.767854,1773397528.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,bulbchange
9604,1773397528.767854,1773397533.767854,21,116.66666666666667,109.68333206706173,4,4,4,4,13,8,bulbchange
9605,1773397533.767854,1773397538.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
9607,1773397543.767854,1773397548.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9608,1773397548.767854,1773397553.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9610,1773397558.767854,1773397563.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9611,1773397563.767854,1773397568.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9613,1773397573.767854,1773397578.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9614,1773397578.767854,1773397583.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9615,1773397583.767854,1773397588.767854,15,250.73333333333332,146.0144154657667,3,3,4,4,15,0,bulbchange
9616,1773397588.767854,1773397593.767854,14,99.42857142857143,85.98811571348709,4,4,4,4,6,8,bulbchange
9617,1773397593.767854,1773397598.767854,4,58.5,3.0,2,2,2,2,4,0,idle
9618,1773397598.767854,1773397603.767854,12,154.75,134.7429370724458,3,3,4,4,12,0,bulbon
9621,1773397613.767854,1773397618.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9624,1773397628.767854,1773397633.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9625,1773397633.767854,1773397638.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9626,1773397638.767854,1773397643.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,idle
9627,1773397643.767854,1773397648.767854,17,124.94117647058823,121.34221781197759,4,4,5,5,17,0,bulbchange
9628,1773397648.767854,1773397653.767854,7,70.0,0.0,1,1,0,0,0,7,idle
9629,1773397653.767854,1773397658.767854,1,70.0,,1,1,0,0,0,1,idle
9630,1773397658.767854,1773397663.767854,21,112.28571428571429,111.78199446115768,4,4,6,6,21,0,bulboff
9633,1773397673.767854,1773397678.767854,449,120.5924276169265,270.8258138737668,5,5,5,5,449,0,idle
9634,1773397678.767854,1773397683.767854,559,95.31842576028623,27.870582897846177,5,5,6,6,559,0,bulbon
9636,1773397688.767854,1773397693.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9637,1773397693.767854,1773397698.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,6,0,idle
9638,1773397698.767854,1773397703.767854,9,187.88888888888889,158.29753981383004,3,3,4,4,9,0,bulbchange
9640,1773397708.767854,1773397713.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9641,1773397713.767854,1773397718.767854,11,66.72727272727273,5.815340215170716,3,3,2,2,3,8,idle
9643,1773397723.767854,1773397728.767854,8,195.875,150.47395360754535,3,3,4,4,8,0,bulbchange
9644,1773397728.767854,1773397733.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9646,1773397738.767854,1773397743.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9647,1773397743.767854,1773397748.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,bulboff
9648,1773397748.767854,1773397753.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulboff
9650,1773397758.767854,1773397763.767854,13,143.15384615384616,134.26953374577457,4,4,5,5,13,0,bulbon
9653,1773397773.767854,1773397778.767854,11,66.72727272727273,5.815340215170717,3,3,2,2,3,8,idle
9656,1773397788.767854,1773397793.767854,27,168.66666666666666,147.63442375314463,4,4,5,5,27,0,bulbchange
9658,1773397798.767854,1773397803.767854,6,81.66666666666667,15.539197748489677,4,4,3,3,6,0,idle
9659,1773397803.767854,1773397808.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9662,1773397818.767854,1773397823.767854,30,117.6,89.41673067238553,8,7,5,5,13,0,bulboff
9663,1773397823.767854,1773397828.767854,5,98.0,0.0,4,3,0,0,0,0,bulboff
9664,1773397828.767854,1773397833.767854,8,195.875,150.47395360754535,3,3,4,4,8,0,bulbon
9665,1773397833.767854,1773397838.767854,5,68.0,4.472135954999579,2,2,1,1,1,4,bulbon
9666,1773397838.767854,1773397843.767854,7,83.71428571428571,27.08452378336065,2,3,2,2,3,4,idle
9667,1773397843.767854,1773397848.767854,21,167.66666666666666,143.43511889817407,3,3,4,4,21,0,bulbchange
9668,1773397848.767854,1773397853.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
9669,1773397853.767854,1773397858.767854,12,157.41666666666666,133.59739949383427,5,5,5,5,12,0,bulboff
9671,1773397863.767854,1773397868.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9672,1773397868.767854,1773397873.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9674,1773397878.767854,1773397883.767854,12,150.16666666666666,137.93597548621366,4,4,5,5,12,0,bulbon
9677,1773397893.767854,1773397898.767854,24,149.75,138.87193036563673,6,6,6,6,23,1,bulbchange
9678,1773397898.767854,1773397903.767854,11,78.54545454545455,40.685043041303615,3,4,3,3,4,7,bulbchange
9679,1773397903.767854,1773397908.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
9680,1773397908.767854,1773397913.767854,7,176.14285714285714,217.84430875545695,3,3,3,3,7,0,idle
9682,1773397918.767854,1773397923.767854,5,122.4,111.31172444985299,4,4,4,4,5,0,idle
9683,1773397923.767854,1773397928.767854,3,265.3333333333333,177.82388291040473,2,2,2,2,3,0,bulbon
9684,1773397928.767854,1773397933.767854,7,127.42857142857143,119.20550482654893,3,3,4,4,7,0,bulbon
9687,1773397943.767854,1773397948.767854,12,155.5,147.36442151100354,3,3,4,4,12,0,bulbchange
9690,1773397958.767854,1773397963.767854,17,128.76470588235293,119.33436712226109,4,4,4,4,9,8,bulboff
9691,1773397963.767854,1773397968.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,bulbon
9692,1773397968.767854,1773397973.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
9693,1773397973.767854,1773397978.767854,9,187.88888888888889,158.29753981383004,3,3,4,4,9,0,bulbchange
9696,1773397988.767854,1773397993.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9698,1773397998.767854,1773398003.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9699,1773398003.767854,1773398008.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9702,1773398018.767854,1773398023.767854,19,124.89473684210526,112.93749241497464,6,6,5,5,13,6,bulbchange
9703,1773398023.767854,1773398028.767854,2,70.0,0.0,1,1,0,0,0,2,bulboff
9704,1773398028.767854,1773398033.767854,14,139.28571428571428,129.86231085353356,3,3,4,4,14,0,bulboff
9705,1773398033.767854,1773398038.767854,12,150.08333333333334,137.79065698194182,4,4,5,5,12,0,bulbon
9706,1773398038.767854,1773398043.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,bulbon
9708,1773398048.767854,1773398053.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9710,1773398058.767854,1773398063.767854,8,196.0,150.63958880150236,3,3,4,4,8,0,bulboff
9711,1773398063.767854,1773398068.767854,2,57.0,4.242640687119285,1,1,1,1,2,0,idle
9712,1773398068.767854,1773398073.767854,1,60.0,,1,1,1,1,1,0,idle
9713,1773398073.767854,1773398078.767854,7,71.42857142857143,17.943031542980158,4,4,4,4,7,0,idle
9714,1773398078.767854,1773398083.767854,18,180.77777777777777,143.44810726225768,3,3,4,4,18,0,bulbon
9715,1773398083.767854,1773398088.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,3,8,idle
9717,1773398093.767854,1773398098.767854,10,63.8,11.43872564774785,4,4,5,5,10,0,idle
9720,1773398108.767854,1773398113.767854,5,70.8,17.69745744450315,3,3,2,2,3,2,idle
9721,1773398113.767854,1773398118.767854,8,195.875,150.47395360754535,3,3,4,4,8,0,bulbchange
9722,1773398118.767854,1773398123.767854,580,120.53103448275863,292.3651526001117,2,2,2,2,580,0,bulbchange
9723,1773398123.767854,1773398128.767854,189,96.60317460317461,39.17047018544888,5,5,6,6,189,0,bulboff
9724,1773398128.767854,1773398133.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,bulboff
9726,1773398138.767854,1773398143.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9727,1773398143.767854,1773398148.767854,11,66.72727272727273,5.815340215170719,3,3,2,2,3,8,idle
9728,1773398148.767854,1773398153.767854,8,195.875,150.47395360754535,3,3,4,4,8,0,bulbon
9730,1773398158.767854,1773398163.767854,17,191.7058823529412,149.91446090432805,3,3,4,4,17,0,bulbchange
9731,1773398163.767854,1773398168.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9733,1773398173.767854,1773398178.767854,5,182.0,169.81166037701888,2,3,3,2,5,0,bulboff
9734,1773398178.767854,1773398183.767854,6,138.66666666666666,126.45578937583943,3,3,4,4,6,0,bulboff
9735,1773398183.767854,1773398188.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9736,1773398188.767854,1773398193.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9737,1773398193.767854,1773398198.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9738,1773398198.767854,1773398203.767854,28,180.57142857142858,143.35566455793287,5,5,5,5,28,0,bulbon
9739,1773398203.767854,1773398208.767854,7,64.85714285714286,6.718843437888484,3,3,2,2,3,4,idle
9740,1773398208.767854,1773398213.767854,4,70.0,0.0,1,1,0,0,0,4,idle
9741,1773398213.767854,1773398218.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9742,1773398218.767854,1773398223.767854,4,58.5,3.0,2,2,2,2,4,0,idle
9744,1773398228.767854,1773398233.767854,16,129.0625,124.25429234705202,4,4,5,5,16,0,bulboff
9746,1773398238.767854,1773398243.767854,8,93.625,28.374724668267707,3,3,3,3,8,0,idle
9747,1773398243.767854,1773398248.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9749,1773398253.767854,1773398258.767854,18,180.88888888888889,143.60357561044424,5,5,6,6,18,0,bulbon
9752,1773398268.767854,1773398273.767854,14,64.85714285714286,6.4552559724870475,4,4,3,3,6,8,idle
9755,1773398283.767854,1773398288.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9757,1773398293.767854,1773398298.767854,14,147.07142857142858,125.67385401274834,7,7,6,6,14,0,bulboff
9758,1773398298.767854,1773398303.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9760,1773398308.767854,1773398313.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9761,1773398313.767854,1773398318.767854,28,178.85714285714286,144.83163003363958,4,4,5,5,28,0,bulbon
9764,1773398328.767854,1773398333.767854,11,66.72727272727273,5.815340215170721,3,3,2,2,3,8,idle
9766,1773398338.767854,1773398343.767854,8,196.0,150.63958880150236,3,3,4,4,8,0,bulbchange
9768,1773398348.767854,1773398353.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9769,1773398353.767854,1773398358.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9770,1773398358.767854,1773398363.767854,14,139.35714285714286,129.99976753994432,3,3,4,4,14,0,bulboff
9772,1773398368.767854,1773398373.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9773,1773398373.767854,1773398378.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9774,1773398378.767854,1773398383.767854,11,214.9090909090909,152.50472421892675,3,3,4,4,11,0,bulbon
9775,1773398383.767854,1773398388.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9776,1773398388.767854,1773398393.767854,4,70.0,0.0,1,1,0,0,0,4,idle
9777,1773398393.767854,1773398398.767854,7,64.85714285714286,6.718843437888481,3,3,2,2,3,4,idle
9778,1773398398.767854,1773398403.767854,7,66.28571428571429,12.970662868107214,3,3,4,4,7,0,bulbchange
9779,1773398403.767854,1773398408.767854,16,138.375,129.92452937506962,5,5,5,5,16,0,bulbchange
9780,1773398408.767854,1773398413.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9782,1773398418.767854,1773398423.767854,15,90.0,16.61324772583615,7,6,2,2,3,0,idle
9783,1773398423.767854,1773398428.767854,13,88.76923076923077,17.598076818002237,7,5,2,2,3,0,idle
9785,1773398433.767854,1773398438.767854,14,181.35714285714286,149.61880133955663,3,3,4,4,14,0,bulboff
9786,1773398438.767854,1773398443.767854,8,75.0,29.698484809834994,4,4,4,4,8,0,idle
9788,1773398448.767854,1773398453.767854,25,193.76,146.4417631688447,4,4,4,4,24,1,bulbon
9789,1773398453.767854,1773398458.767854,7,70.0,0.0,1,1,0,0,0,7,idle
9790,1773398458.767854,1773398463.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9791,1773398463.767854,1773398468.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9792,1773398468.767854,1773398473.767854,8,178.75,157.97264681854622,2,3,3,3,8,0,bulboff
9793,1773398473.767854,1773398478.767854,6,86.83333333333333,56.64774193793311,3,3,4,4,6,0,bulboff
9794,1773398478.767854,1773398483.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9796,1773398488.767854,1773398493.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9797,1773398493.767854,1773398498.767854,23,156.52173913043478,134.94708375885625,4,4,5,5,23,0,bulbon
9800,1773398508.767854,1773398513.767854,7,58.285714285714285,2.9277002188455996,3,3,3,3,7,0,idle
9801,1773398513.767854,1773398518.767854,24,112.95833333333333,103.02573725158139,6,6,5,5,16,8,bulboff
9803,1773398523.767854,1773398528.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9804,1773398528.767854,1773398533.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9805,1773398533.767854,1773398538.767854,6,219.0,164.61591660589812,3,3,4,4,6,0,bulbon
9806,1773398538.767854,1773398543.767854,7,78.28571428571429,53.74543169955404,3,4,4,4,7,0,bulbon
9809,1773398553.767854,1773398558.767854,7,58.285714285714285,2.9277002188455996,3,3,3,3,7,0,idle
9810,1773398558.767854,1773398563.767854,17,191.76470588235293,149.9889701827124,3,3,4,4,17,0,bulbchange
9811,1773398563.767854,1773398568.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
9812,1773398568.767854,1773398573.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9813,1773398573.767854,1773398578.767854,13,146.76923076923077,132.0789876337602,4,4,4,4,9,4,bulbon
9814,1773398578.767854,1773398583.767854,4,70.0,0.0,1,1,0,0,0,4,bulbon
9816,1773398588.767854,1773398593.767854,8,196.0,150.63958880150236,3,3,4,4,8,0,bulbchange
9818,1773398598.767854,1773398603.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9819,1773398603.767854,1773398608.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9822,1773398618.767854,1773398623.767854,17,125.0,121.46913188131377,4,4,5,5,17,0,bulboff
9823,1773398623.767854,1773398628.767854,5,199.2,154.6114484764954,3,3,3,3,5,0,bulbon
9824,1773398628.767854,1773398633.767854,7,127.42857142857143,119.20550482654893,3,3,4,4,7,0,bulbon
9825,1773398633.767854,1773398638.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9826,1773398638.767854,1773398643.767854,11,78.72727272727273,22.091133556659827,2,3,2,2,3,8,idle
9827,1773398643.767854,1773398648.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9828,1773398648.767854,1773398653.767854,13,143.30769230769232,134.55196308204043,4,4,5,5,13,0,bulboff
9829,1773398653.767854,1773398658.767854,14,139.28571428571428,129.8623108535336,3,3,4,4,14,0,bulbchange
9831,1773398663.767854,1773398668.767854,8,178.5,158.05785559182345,3,3,4,4,8,0,bulbon
9832,1773398668.767854,1773398673.767854,7,78.28571428571429,53.74543169955404,3,4,4,4,7,0,bulbon
9834,1773398678.767854,1773398683.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9835,1773398683.767854,1773398688.767854,424,112.43396226415095,216.73598537039504,5,5,5,5,424,0,idle
9836,1773398688.767854,1773398693.767854,550,94.05090909090909,18.82594876964587,2,2,2,2,550,0,idle
9837,1773398693.767854,1773398698.767854,20,174.5,144.02941950938538,5,5,5,5,20,0,bulbchange
9838,1773398698.767854,1773398703.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,3,8,idle
9839,1773398703.767854,1773398708.767854,8,196.125,150.8058709543024,3,3,4,4,8,0,bulboff
9841,1773398713.767854,1773398718.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9842,1773398718.767854,1773398723.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9843,1773398723.767854,1773398728.767854,13,143.23076923076923,134.41053644596582,4,4,5,5,13,0,bulbon
9845,1773398733.767854,1773398738.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9846,1773398738.767854,1773398743.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9848,1773398748.767854,1773398753.767854,2,74.0,0.0,1,1,1,1,2,0,bulboff
9849,1773398753.767854,1773398758.767854,15,131.8,128.22424553436508,4,4,5,5,15,0,bulboff
9851,1773398763.767854,1773398768.767854,17,132.47058823529412,127.42699755500148,4,4,4,4,9,8,bulbchange
9852,1773398768.767854,1773398773.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9853,1773398773.767854,1773398778.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
9854,1773398778.767854,1773398783.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9856,1773398788.767854,1773398793.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9857,1773398793.767854,1773398798.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9858,1773398798.767854,1773398803.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9859,1773398803.767854,1773398808.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9860,1773398808.767854,1773398813.767854,19,177.57894736842104,147.66038955412128,4,4,5,5,19,0,bulbchange
9861,1773398813.767854,1773398818.767854,1,60.0,,1,1,1,1,1,0,bulbchange
9863,1773398823.767854,1773398828.767854,12,66.16666666666667,5.874959703278956,3,3,2,2,4,8,idle
9864,1773398828.767854,1773398833.767854,17,125.0,121.46913188131379,4,4,5,5,17,0,bulboff
9866,1773398838.767854,1773398843.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,idle
9867,1773398843.767854,1773398848.767854,18,124.22222222222223,117.67830304068778,6,6,6,6,18,0,bulbon
9869,1773398853.767854,1773398858.767854,9,187.88888888888889,158.29753981383004,3,3,4,4,9,0,bulbchange
9870,1773398858.767854,1773398863.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbchange
9872,1773398868.767854,1773398873.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9873,1773398873.767854,1773398878.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9875,1773398883.767854,1773398888.767854,9,66.0,6.244997998398396,3,3,2,2,3,6,idle
9876,1773398888.767854,1773398893.767854,5,62.8,7.014271166700074,3,3,2,2,3,2,idle
9877,1773398893.767854,1773398898.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9878,1773398898.767854,1773398903.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9879,1773398903.767854,1773398908.767854,18,184.5,148.86205616175627,5,5,6,6,18,0,bulboff
9882,1773398918.767854,1773398923.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9884,1773398928.767854,1773398933.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
9885,1773398933.767854,1773398938.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9887,1773398943.767854,1773398948.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9888,1773398948.767854,1773398953.767854,11,66.72727272727273,5.815340215170721,3,3,2,2,3,8,idle
9890,1773398958.767854,1773398963.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9891,1773398963.767854,1773398968.767854,4,58.5,3.0,2,2,2,2,4,0,idle
9892,1773398968.767854,1773398973.767854,9,188.0,158.4416296305993,3,3,4,4,9,0,bulbchange
9894,1773398978.767854,1773398983.767854,2,74.0,0.0,1,1,1,1,2,0,bulboff
9895,1773398983.767854,1773398988.767854,15,131.8,128.22424553436508,4,4,5,5,15,0,bulboff
9898,1773398998.767854,1773399003.767854,18,122.55555555555556,118.24661279676681,5,5,6,6,18,0,bulbon
9900,1773399008.767854,1773399013.767854,8,70.0,0.0,1,1,0,0,0,8,idle
9901,1773399013.767854,1773399018.767854,9,67.55555555555556,17.07418454210267,5,5,5,5,9,0,idle
9902,1773399018.767854,1773399023.767854,14,98.0,0.0,7,6,0,0,0,0,idle
9903,1773399023.767854,1773399028.767854,17,141.94117647058823,113.14949767245727,7,6,4,4,9,0,bulboff
9904,1773399028.767854,1773399033.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9906,1773399038.767854,1773399043.767854,6,80.0,33.38862081608044,4,4,4,4,6,0,idle
9907,1773399043.767854,1773399048.767854,26,188.0,146.41448015821385,4,4,5,5,26,0,bulbon
9910,1773399058.767854,1773399063.767854,7,58.285714285714285,2.9277002188455996,3,3,3,3,7,0,idle
9912,1773399068.767854,1773399073.767854,7,77.14285714285714,13.643418088692332,3,3,2,2,3,4,idle
9913,1773399073.767854,1773399078.767854,7,64.85714285714286,6.718843437888481,3,3,2,2,3,4,idle
9914,1773399078.767854,1773399083.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
9915,1773399083.767854,1773399088.767854,5,250.8,162.1379042667075,3,3,4,4,5,0,bulbon
9916,1773399088.767854,1773399093.767854,4,93.5,71.05631569396208,2,3,3,3,4,0,bulbon
9917,1773399093.767854,1773399098.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
9919,1773399103.767854,1773399108.767854,24,154.0,138.86183311353832,4,4,5,5,24,0,bulbchange
9922,1773399118.767854,1773399123.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9923,1773399123.767854,1773399128.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9925,1773399133.767854,1773399138.767854,28,142.64285714285714,131.19118485678445,5,5,5,5,20,8,bulbchange
9927,1773399143.767854,1773399148.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
9928,1773399148.767854,1773399153.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9930,1773399158.767854,1773399163.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9931,1773399163.767854,1773399168.767854,642,116.2803738317757,272.10958817385904,4,4,4,4,642,0,bulbon
9932,1773399168.767854,1773399173.767854,448,94.82589285714286,28.16889059603365,5,5,6,6,448,0,bulbon
9934,1773399178.767854,1773399183.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9935,1773399183.767854,1773399188.767854,9,165.33333333333334,153.03512668665323,3,3,4,4,9,0,bulbchange
9936,1773399188.767854,1773399193.767854,13,154.07692307692307,132.92131854250064,4,4,5,5,13,0,bulbchange
9937,1773399193.767854,1773399198.767854,4,70.0,0.0,1,1,0,0,0,4,idle
9938,1773399198.767854,1773399203.767854,7,72.85714285714286,9.063269671749659,3,3,2,2,3,4,idle
9939,1773399203.767854,1773399208.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
9941,1773399213.767854,1773399218.767854,10,168.8,144.6987675598287,3,3,4,4,10,0,bulbon
9942,1773399218.767854,1773399223.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9944,1773399228.767854,1773399233.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9945,1773399233.767854,1773399238.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
9946,1773399238.767854,1773399243.767854,12,161.25,132.23816324413244,5,5,5,5,12,0,bulboff
9947,1773399243.767854,1773399248.767854,4,58.5,3.0,2,2,2,2,4,0,idle
9949,1773399253.767854,1773399258.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9950,1773399258.767854,1773399263.767854,8,70.0,0.0,1,1,0,0,0,8,idle
9951,1773399263.767854,1773399268.767854,18,180.88888888888889,143.60357561044424,3,3,4,4,18,0,bulbon
9954,1773399278.767854,1773399283.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9956,1773399288.767854,1773399293.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
9957,1773399293.767854,1773399298.767854,15,135.53333333333333,126.24911126514156,3,3,4,4,15,0,bulboff
9960,1773399308.767854,1773399313.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
9962,1773399318.767854,1773399323.767854,11,160.72727272727272,139.78847657020296,4,4,4,4,9,2,bulbon
9963,1773399323.767854,1773399328.767854,6,70.0,0.0,1,1,0,0,0,6,idle
9964,1773399328.767854,1773399333.767854,11,148.72727272727272,141.77735426300697,3,3,4,4,11,0,bulbchange
9965,1773399333.767854,1773399338.767854,6,81.33333333333333,58.20881949212393,3,3,3,3,6,0,bulbchange
