windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
3465,1774397427.6558995,1774397429.6558995,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23431.333333333332,3,0.001952333333333333,0.0008788630913477554,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.1612425,0.18490347353281386,0.001952333333333333,0.0008788630913477554,plugOff
7039,1774397434.3344321,1774397436.3344321,139,139,189.68345323741008,230.58988740509844,60,1514,199.0,60,6,13183.0,5,5,147.3021582733813,90.53077422768803,175.64028776978418,230.614899753512,4,4,123.81294964028777,230.64300692343969,80,0.5755395683453237,3417.9856115107914,139,0.003316640287769784,0.005108872055675664,1,1,0,0,0,0,0,0,0,0,63,74,0,156.78082191780823,134.1796315242434,0.07614088888888891,0.14227663571209426,0.003316640287769784,0.005108872055675664,idle
3466,1774397441.232822,1774397443.232822,2,2,229.5,201.52543263816605,87,372,229.5,1,0,229.5,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33949.0,2,0.017165,0.024031731065406008,0,0,0,0,0,0,0,0,1,1,0,0,0,170.5,201.52543263816605,0.034399,,0.017165,0.024031731065406008,plugOn
3467,1774397467.9040508,1774397469.9040508,7,7,120.85714285714286,112.23699415586135,60,373,87.0,6,0,423.0,4,4,140.42857142857142,81.52271082926758,106.0,112.8007092176286,3,3,59.142857142857146,115.676889900891,4,0.5714285714285714,11089.142857142857,7,0.01020042857142857,0.024697854352535315,0,0,0,0,2,2,0,0,1,2,0,0,0,98.5,143.6697602141801,0.26902225,0.24884128312289744,0.01020042857142857,0.024697854352535315,plugOff
3468,1774397478.282782,1774397480.282782,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23365.333333333332,3,0.004343333333333334,0.0034195862810189968,0,0,0,0,0,0,0,0,1,2,0,0,0,170.5,201.52543263816605,0.10419049999999999,0.11045927160949415,0.004343333333333334,0.0034195862810189968,plugOn
7040,1774397490.8871984,1774397492.8871984,12,0,98.0,0.0,98,98,98.0,12,0,588.0,3,3,60.666666666666664,3.550501458394378,84.0,0.0,0,0,,,0,0.0,,0,0.0052175,0.007502365511805412,0,0,0,0,0,0,0,0,0,0,6,6,0,,,,,,,idle
3469,1774397503.595254,1774397505.595254,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23343.333333333332,3,0.0006313333333333334,0.00023450444203326583,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.272364,0.34317306304545525,0.0006313333333333334,0.00023450444203326583,plugOff
7041,1774397510.8033261,1774397512.8033261,134,134,338.55970149253733,500.47902634119345,66,2362,199.0,54,18,22683.5,2,2,142.77611940298507,90.51362559256174,324.55970149253733,500.47902634119345,2,2,272.55970149253733,500.47902634119345,80,0.5970149253731343,2991.9850746268658,134,0.0030945149253731345,0.005713420320212285,0,0,0,0,0,0,0,0,0,0,58,76,0,498.5,2163.5126640764197,0.06732284210526315,0.1073880273497186,0.0030945149253731345,0.005713420320212285,idle
3470,1774397517.999807,1774397519.999807,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23321.333333333332,3,0.014164000000000001,0.022635740500367995,0,0,0,0,0,0,0,0,1,2,0,0,0,170.5,201.52543263816605,0.167649,0.19671144967184803,0.014164000000000001,0.022635740500367995,plugOn
3471,1774397545.373118,1774397547.373118,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23299.333333333332,3,0.005425666666666666,0.009113488044285424,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.3744975,0.49156861346560765,0.005425666666666666,0.009113488044285424,plugOff
