frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.time_relative,tcp.stream,tcp.analysis.ack_rtt,tcp.time_delta,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,tls.record.content_type,udp.length
1776413153.642443000,0.000284000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.662115000,1179,,0.000284000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.642674000,0.000231000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.662346000,1179,,0.000231000,39846,443,,,,683,,,,
1776413153.642767000,0.000093000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.662439000,1179,0.121387000,0.000093000,443,39846,,,,27,,,,
1776413153.642767000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.662439000,1179,0.119664000,0.000000000,443,39846,,,,27,,,,
1776413153.642768000,0.000001000,195,192.168.0.35,34.226.116.159,6,64,181,129,0x0018,0.662440000,1179,,0.000001000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.643117000,0.000349000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.662789000,1179,,0.000349000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.643321000,0.000204000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.662993000,1179,,0.000204000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.643543000,0.000222000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.663215000,1179,,0.000222000,39846,443,,,,683,,,,
1776413153.644216000,0.000673000,69,192.168.0.35,34.226.116.159,6,64,55,3,0x0018,0.663888000,1179,,0.000673000,39846,443,,,,683,1446,,23,
1776413153.646556000,0.002340000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.666228000,1179,,0.002340000,39846,443,,,,683,,,,
1776413153.646888000,0.000332000,195,192.168.0.35,34.226.116.159,6,64,181,129,0x0018,0.666560000,1179,,0.000332000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.652927000,0.006039000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.672599000,1179,,0.006039000,39846,443,,,,683,,,,
1776413153.652992000,0.000065000,107,192.168.0.35,34.226.116.159,6,64,93,41,0x0018,0.672664000,1179,,0.000065000,39846,443,,,,683,1484,,23,
1776413153.653327000,0.000335000,154,192.168.0.35,34.226.116.159,6,64,140,88,0x0018,0.672999000,1179,,0.000335000,39846,443,,,,683,83,,23,
1776413153.654185000,0.000858000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.673857000,1179,,0.000858000,39846,443,,,,683,,,,
1776413153.654280000,0.000095000,107,192.168.0.35,34.226.116.159,6,64,93,41,0x0018,0.673952000,1179,,0.000095000,39846,443,,,,683,1484,,23,
1776413153.654560000,0.000280000,154,192.168.0.35,34.226.116.159,6,64,140,88,0x0018,0.674232000,1179,,0.000280000,39846,443,,,,683,83,,23,
1776413153.655103000,0.000543000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.674775000,1179,,0.000543000,39846,443,,,,683,,,,
1776413153.655106000,0.000003000,107,192.168.0.35,34.226.116.159,6,64,93,41,0x0018,0.674778000,1179,,0.000003000,39846,443,,,,683,1484,,23,
1776413153.655160000,0.000054000,154,192.168.0.35,34.226.116.159,6,64,140,88,0x0018,0.674832000,1179,,0.000054000,39846,443,,,,683,83,,23,
1776413153.655843000,0.000683000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.675515000,1179,,0.000683000,39846,443,,,,683,,,,
1776413153.655969000,0.000126000,195,192.168.0.35,34.226.116.159,6,64,181,129,0x0018,0.675641000,1179,,0.000126000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.689058000,0.033089000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.708730000,1179,0.165525000,0.033089000,443,39846,,,,27,,,,
1776413153.691303000,0.002245000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.710975000,1179,,0.002245000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.691611000,0.000308000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.711283000,1179,,0.000308000,39846,443,,,,683,,,,
1776413153.761546000,0.016715000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.781218000,1179,0.121188000,0.069935000,443,39846,,,,27,,,,
1776413153.761946000,0.000400000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.781618000,1179,0.121023000,0.000400000,443,39846,,,,27,,,,
1776413153.762298000,0.000352000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.781970000,1179,0.120139000,0.000352000,443,39846,,,,27,,,,
1776413153.762298000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.781970000,1179,0.119855000,0.000000000,443,39846,,,,27,,,,
1776413153.762971000,0.000673000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.782643000,1179,0.120203000,0.000673000,443,39846,,,,27,,,,
1776413153.762972000,0.000001000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.782644000,1179,0.119855000,0.000001000,443,39846,,,,27,,,,
1776413153.762972000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.782644000,1179,0.119651000,0.000000000,443,39846,,,,27,,,,
1776413153.762972000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.782644000,1179,0.118756000,0.000000000,443,39846,,,,27,,,,
1776413153.768325000,0.005353000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.787997000,1179,0.121437000,0.005353000,443,39846,,,,27,,,,
1776413153.768325000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.787997000,1179,0.115333000,0.000000000,443,39846,,,,27,,,,
1776413153.768325000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.787997000,1179,0.114998000,0.000000000,443,39846,,,,27,,,,
1776413153.769981000,0.001656000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.789653000,1179,,0.001656000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.770394000,0.000413000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.790066000,1179,,0.000413000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.770573000,0.000179000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.790245000,1179,,0.000179000,39846,443,,,,683,1484\,83\,997,,23\,23\,23,
1776413153.770736000,0.000163000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.790408000,1179,,0.000163000,39846,443,,,,683,1484,,23,
1776413153.770953000,0.000217000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.790625000,1179,,0.000217000,39846,443,,,,683,83,,23,
1776413153.771133000,0.000180000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.790805000,1179,,0.000180000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.771335000,0.000202000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.791007000,1179,,0.000202000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.771519000,0.000184000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.791191000,1179,,0.000184000,39846,443,,,,683,1484\,78,,23\,23,
1776413153.771722000,0.000203000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.791394000,1179,,0.000203000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.771896000,0.000174000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.791568000,1179,,0.000174000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.772088000,0.000192000,2482,192.168.0.35,34.226.116.159,6,64,2468,2416,0x0018,0.791760000,1179,,0.000192000,39846,443,,,,683,1484\,83\,1484\,83,,23\,23\,23\,23,
1776413153.772439000,0.000351000,1514,192.168.0.35,34.226.116.159,6,64,1500,1448,0x0010,0.792111000,1179,,0.000351000,39846,443,,,,683,,,,
1776413153.775071000,0.002632000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.794743000,1179,0.120791000,0.002632000,443,39846,,,,27,,,,
1776413153.775071000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.794743000,1179,0.119965000,0.000000000,443,39846,,,,27,,,,
1776413153.775072000,0.000001000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.794744000,1179,0.119912000,0.000001000,443,39846,,,,27,,,,
1776413153.775072000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.794744000,1179,0.119103000,0.000000000,443,39846,,,,27,,,,
1776413153.777662000,0.002590000,195,192.168.0.35,34.226.116.159,6,64,181,129,0x0018,0.797334000,1179,,0.002590000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.777967000,0.000305000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.797639000,1179,,0.000305000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.778242000,0.000275000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.797914000,1179,,0.000275000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.778519000,0.000277000,1643,192.168.0.35,34.226.116.159,6,64,1629,1577,0x0018,0.798191000,1179,,0.000277000,39846,443,,,,683,1484\,83,,23\,23,
1776413153.778786000,0.000267000,1935,192.168.0.35,34.226.116.159,6,64,1921,1869,0x0018,0.798458000,1179,,0.000267000,39846,443,,,,683,1484\,83\,257\,25,,23\,23\,23\,23,
1776413153.806053000,0.006696000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.825725000,1179,0.114750000,0.027267000,443,39846,,,,27,,,,
1776413153.857163000,0.051110000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.876835000,1179,0.165552000,0.051110000,443,39846,,,,27,,,,
1776413153.890093000,0.000366000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.909765000,1179,0.119699000,0.032930000,443,39846,,,,27,,,,
1776413153.890369000,0.000276000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.910041000,1179,0.119633000,0.000276000,443,39846,,,,27,,,,
1776413153.890768000,0.000399000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.910440000,1179,0.119635000,0.000399000,443,39846,,,,27,,,,
1776413153.891297000,0.000151000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.910969000,1179,0.119778000,0.000529000,443,39846,,,,27,,,,
1776413153.891297000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.910969000,1179,0.119401000,0.000000000,443,39846,,,,27,,,,
1776413153.891694000,0.000397000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.911366000,1179,0.119606000,0.000397000,443,39846,,,,27,,,,
1776413153.896172000,0.004478000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.915844000,1179,0.118510000,0.004478000,443,39846,,,,27,,,,
1776413153.896172000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.915844000,1179,0.118205000,0.000000000,443,39846,,,,27,,,,
1776413153.896173000,0.000001000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.915845000,1179,0.117931000,0.000001000,443,39846,,,,27,,,,
1776413153.896421000,0.000248000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.916093000,1179,0.117902000,0.000248000,443,39846,,,,27,,,,
1776413153.896421000,0.000000000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0010,0.916093000,1179,0.117635000,0.000000000,443,39846,,,,27,,,,
1776413153.955725000,0.010334000,1090,34.226.116.159,192.168.0.35,6,243,1076,1024,0x0010,0.975397000,1179,,0.059304000,443,39846,,,,27,,,,
1776413153.955950000,0.000225000,913,34.226.116.159,192.168.0.35,6,243,899,847,0x0018,0.975622000,1179,,0.000225000,443,39846,,,,27,1866,,23,
1776413153.955950000,0.000000000,97,34.226.116.159,192.168.0.35,6,243,83,31,0x0018,0.975622000,1179,,0.000000000,443,39846,,,,27,26,,21,
1776413153.957790000,0.001840000,66,192.168.0.35,34.226.116.159,6,64,52,0,0x0010,0.977462000,1179,0.001840000,0.001840000,39846,443,,,,773,,,,
1776413153.968421000,0.010631000,66,192.168.0.35,34.226.116.159,6,64,52,0,0x0011,0.988093000,1179,0.012471000,0.010631000,39846,443,,,,773,,,,
1776413154.084707000,0.111856000,66,34.226.116.159,192.168.0.35,6,243,52,0,0x0011,1.104379000,1179,0.116286000,0.116286000,443,39846,,,,27,,,,
1776413154.110721000,0.026014000,66,192.168.0.35,34.226.116.159,6,64,52,0,0x0010,1.130393000,1179,0.026014000,0.026014000,39846,443,,,,773,,,,
1776413154.990926000,0.020323000,121,192.168.0.35,194.168.4.123,17,64,107,,,,,,,,,9428,53,A2H4LV5GIZ1JFT.us-east-1.prod.service.minerva.devices.a2z.com,,,,,87
1776413155.012647000,0.021721000,185,194.168.4.123,192.168.0.35,17,57,171,,,,,,,,,53,9428,A2H4LV5GIZ1JFT.us-east-1.prod.service.minerva.devices.a2z.com,,,,,151
1776413155.049272000,0.036625000,74,192.168.0.35,98.90.124.18,6,64,60,0,0x0002,0.000000000,1182,,0.000000000,57798,443,,,,29200,,,,
1776413155.173126000,0.052146000,74,98.90.124.18,192.168.0.35,6,244,60,0,0x0012,0.123854000,1182,0.123854000,0.123854000,443,57798,,,,26847,,,,
1776413155.175423000,0.002297000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.126151000,1182,0.002297000,0.002297000,57798,443,,,,457,,,,
1776413155.176043000,0.000620000,467,192.168.0.35,98.90.124.18,6,64,453,401,0x0018,0.126771000,1182,,0.000620000,57798,443,,,,457,396,1,22,
1776413155.295969000,0.119926000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.246697000,1182,0.119926000,0.119926000,443,57798,,,,7,,,,
1776413155.296093000,0.000124000,170,98.90.124.18,192.168.0.35,6,244,156,104,0x0018,0.246821000,1182,,0.000124000,443,57798,,,,7,99,2,22,
1776413155.296116000,0.000023000,1514,98.90.124.18,192.168.0.35,6,244,1500,1448,0x0010,0.246844000,1182,,0.000023000,443,57798,,,,7,,,,
1776413155.296218000,0.000102000,1514,98.90.124.18,192.168.0.35,6,244,1500,1448,0x0010,0.246946000,1182,,0.000102000,443,57798,,,,7,,,,
1776413155.296490000,0.000272000,1029,98.90.124.18,192.168.0.35,6,244,1015,963,0x0018,0.247218000,1182,,0.000272000,443,57798,,,,7,3854,11,22,
1776413155.297102000,0.000612000,404,98.90.124.18,192.168.0.35,6,244,390,338,0x0018,0.247830000,1182,,0.000612000,443,57798,,,,7,333,12,22,
1776413155.297103000,0.000001000,75,98.90.124.18,192.168.0.35,6,244,61,9,0x0018,0.247831000,1182,,0.000001000,443,57798,,,,7,4,14,22,
1776413155.299436000,0.002333000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250164000,1182,0.003343000,0.002333000,57798,443,,,,457,,,,
1776413155.299437000,0.000001000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250165000,1182,0.003321000,0.000001000,57798,443,,,,502,,,,
1776413155.299437000,0.000000000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250165000,1182,0.003219000,0.000000000,57798,443,,,,547,,,,
1776413155.299437000,0.000000000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250165000,1182,0.002947000,0.000000000,57798,443,,,,592,,,,
1776413155.299438000,0.000001000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250166000,1182,0.002336000,0.000001000,57798,443,,,,638,,,,
1776413155.299438000,0.000000000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.250166000,1182,0.002335000,0.000000000,57798,443,,,,638,,,,
1776413155.321754000,0.000153000,141,192.168.0.35,98.90.124.18,6,64,127,75,0x0018,0.272482000,1182,,0.022316000,57798,443,,,,638,70,16,22,
1776413155.321755000,0.000001000,72,192.168.0.35,98.90.124.18,6,64,58,6,0x0018,0.272483000,1182,,0.000001000,57798,443,,,,638,1,,20,
1776413155.321755000,0.000000000,111,192.168.0.35,98.90.124.18,6,64,97,45,0x0018,0.272483000,1182,,0.000000000,57798,443,,,,638,40,,22,
1776413155.432571000,0.001054000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.383299000,1182,0.110816000,0.110816000,443,57798,,,,7,,,,
1776413155.432572000,0.000001000,219,98.90.124.18,192.168.0.35,6,244,205,153,0x0018,0.383300000,1182,,0.000001000,443,57798,,,,7,148,4,22,
1776413155.432572000,0.000000000,117,98.90.124.18,192.168.0.35,6,244,103,51,0x0018,0.383300000,1182,,0.000000000,443,57798,,,,7,1\,40,,20\,22,
1776413155.444155000,0.011583000,66,192.168.0.35,98.90.124.18,6,64,52,0,0x0010,0.394883000,1182,0.011583000,0.011583000,57798,443,,,,683,,,,
1776413155.444155000,0.000000000,449,192.168.0.35,98.90.124.18,6,64,435,383,0x0018,0.394883000,1182,,0.000000000,57798,443,,,,683,378,,23,
1776413155.445943000,0.001788000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.396671000,1182,,0.001788000,57798,443,,,,683,,,,
1776413155.446425000,0.000482000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.397153000,1182,,0.000482000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.446606000,0.000181000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.397334000,1182,,0.000181000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.446779000,0.000173000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.397507000,1182,,0.000173000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.446780000,0.000001000,494,192.168.0.35,98.90.124.18,6,64,480,428,0x0018,0.397508000,1182,,0.000001000,57798,443,,,,683,1484,,23,
1776413155.447043000,0.000263000,154,192.168.0.35,98.90.124.18,6,64,140,88,0x0018,0.397771000,1182,,0.000263000,57798,443,,,,683,83,,23,
1776413155.447604000,0.000561000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.398332000,1182,,0.000561000,57798,443,,,,683,,,,
1776413155.447843000,0.000239000,107,192.168.0.35,98.90.124.18,6,64,93,41,0x0018,0.398571000,1182,,0.000239000,57798,443,,,,683,1484,,23,
1776413155.447843000,0.000000000,154,192.168.0.35,98.90.124.18,6,64,140,88,0x0018,0.398571000,1182,,0.000000000,57798,443,,,,683,83,,23,
1776413155.562842000,0.001270000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.513570000,1182,0.116899000,0.114999000,443,57798,,,,12,,,,
1776413155.563120000,0.000278000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.513848000,1182,0.116341000,0.000278000,443,57798,,,,17,,,,
1776413155.563120000,0.000000000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.513848000,1182,0.116077000,0.000000000,443,57798,,,,18,,,,
1776413155.563121000,0.000001000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.513849000,1182,0.115278000,0.000001000,443,57798,,,,22,,,,
1776413155.569859000,0.006738000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.520587000,1182,,0.006738000,57798,443,,,,683,,,,
1776413155.570272000,0.000413000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.521000000,1182,,0.000413000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.570445000,0.000173000,1901,192.168.0.35,98.90.124.18,6,64,1887,1835,0x0018,0.521173000,1182,,0.000173000,57798,443,,,,683,1484\,83\,1484\,83,,23\,23\,23\,23,
1776413155.570706000,0.000261000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.521434000,1182,,0.000261000,57798,443,,,,683,,,,
1776413155.570706000,0.000000000,268,192.168.0.35,98.90.124.18,6,64,254,202,0x0018,0.521434000,1182,,0.000000000,57798,443,,,,683,1484\,83\,68,,23\,23\,23,
1776413155.572689000,0.001983000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.523417000,1182,,0.001983000,57798,443,,,,683,,,,
1776413155.572870000,0.000181000,195,192.168.0.35,98.90.124.18,6,64,181,129,0x0018,0.523598000,1182,,0.000181000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.573696000,0.000826000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.524424000,1182,,0.000826000,57798,443,,,,683,,,,
1776413155.573814000,0.000118000,195,192.168.0.35,98.90.124.18,6,64,181,129,0x0018,0.524542000,1182,,0.000118000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.575956000,0.002142000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.526684000,1182,,0.002142000,57798,443,,,,683,,,,
1776413155.576031000,0.000075000,195,192.168.0.35,98.90.124.18,6,64,181,129,0x0018,0.526759000,1182,,0.000075000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.576495000,0.000464000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.527223000,1182,,0.000464000,57798,443,,,,683,,,,
1776413155.576647000,0.000152000,195,192.168.0.35,98.90.124.18,6,64,181,129,0x0018,0.527375000,1182,,0.000152000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.604853000,0.019369000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.555581000,1182,0.157010000,0.028206000,443,57798,,,,22,,,,
1776413155.608186000,0.003333000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.558914000,1182,,0.003333000,57798,443,,,,683,,,,
1776413155.608267000,0.000081000,107,192.168.0.35,98.90.124.18,6,64,93,41,0x0018,0.558995000,1182,,0.000081000,57798,443,,,,683,1484,,23,
1776413155.608538000,0.000271000,154,192.168.0.35,98.90.124.18,6,64,140,88,0x0018,0.559266000,1182,,0.000271000,57798,443,,,,683,83,,23,
1776413155.609052000,0.000514000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.559780000,1182,,0.000514000,57798,443,,,,683,,,,
1776413155.609214000,0.000162000,195,192.168.0.35,98.90.124.18,6,64,181,129,0x0018,0.559942000,1182,,0.000162000,57798,443,,,,683,1484\,83,,23\,23,
1776413155.611275000,0.002061000,1514,192.168.0.35,98.90.124.18,6,64,1500,1448,0x0010,0.562003000,1182,,0.002061000,57798,443,,,,683,,,,
1776413155.680913000,0.069638000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.631641000,1182,0.111054000,0.069638000,443,57798,,,,26,,,,
1776413155.687620000,0.006707000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.638348000,1182,0.117348000,0.006707000,443,57798,,,,27,,,,
1776413155.687620000,0.000000000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.638348000,1182,0.117175000,0.000000000,443,57798,,,,27,,,,
1776413155.687621000,0.000001000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.638349000,1182,0.116915000,0.000001000,443,57798,,,,27,,,,
1776413155.687621000,0.000000000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.638349000,1182,0.114751000,0.000000000,443,57798,,,,27,,,,
1776413155.687621000,0.000000000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.638349000,1182,0.113807000,0.000000000,443,57798,,,,27,,,,
1776413155.694117000,0.006496000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.644845000,1182,0.118086000,0.006496000,443,57798,,,,27,,,,
1776413155.694117000,0.000000000,66,98.90.124.18,192.168.0.35,6,244,52,0,0x0010,0.644845000,1182,0.117470000,0.000000000,443,57798,,,,27,,,,
