windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,tcpPacketCount,udpPacketCount,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,avgInterPacketTime,stdInterPacketTime,maxInterPacketTime,smallPackets,mediumPackets,largePackets,count_size_200,count_size_368,count_size_369,count_size_74,anomalousRatio,cameraExternalPkts,cameraExternalBytes,rpi_pktsTo,rpi_pktsFrom,rpi_bytesTo,rpi_bytesFrom,rpi_avgLenTo,rpi_avgLenFrom,hub_pktsTo,hub_pktsFrom,hub_bytesTo,hub_bytesFrom,hub_avgLenTo,hub_avgLenFrom,lounge_pktsTo,lounge_pktsFrom,lounge_bytesTo,lounge_bytesFrom,lounge_avgLenTo,lounge_avgLenFrom,bedroom_pktsTo,bedroom_pktsFrom,bedroom_bytesTo,bedroom_bytesFrom,bedroom_avgLenTo,bedroom_avgLenFrom,camera_pktsTo,camera_pktsFrom,camera_bytesTo,camera_bytesFrom,camera_avgLenTo,camera_avgLenFrom,label,packetCount_delta,cameraExternalPkts_delta,lounge_pktsTo_delta,bedroom_pktsTo_delta,hub_pktsTo_delta,camera_pktsTo_delta
77,1773349585.767854,1773349590.767854,15,137.4,120.86951642163545,15,0,6,6,6,6,0.22058178697313582,0.6435585212535208,2.531661033630371,11,4,0,1,2,0,0,0.2,2,163,3,6,320,964,106.66666666666667,160.66666666666666,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,5,4,937,690,187.4,172.5,1,2,97,163,97.0,81.5,bulbon,3.0,0.0,2.0,0.0,0.0,0.0
78,1773349586.767854,1773349591.767854,15,137.4,120.86951642163545,15,0,6,6,6,6,0.22058178697313582,0.6435585212535208,2.531661033630371,11,4,0,1,2,0,0,0.2,2,163,3,6,320,964,106.66666666666667,160.66666666666666,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,5,4,937,690,187.4,172.5,1,2,97,163,97.0,81.5,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
79,1773349587.767854,1773349592.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.04797255992889404,0.04789841175079346,0.0958709716796875,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbon,-12.0,-2.0,0.0,-5.0,0.0,-1.0
80,1773349588.767854,1773349593.767854,6,64.0,6.324555320336759,3,3,3,3,2,2,0.65379319190979,0.967654947856323,2.575037956237793,6,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,3,0,210,0.0,70.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,0.0,0.0,0.0,0.0
81,1773349589.767854,1773349594.767854,10,66.4,5.71314274283428,3,7,3,3,2,2,0.49916521708170575,0.7416785587523163,2.575037956237793,10,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,7,0,490,0.0,70.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,4.0,0.0,0.0,0.0,0.0,0.0
82,1773349590.767854,1773349595.767854,8,70.0,0.0,0,8,1,1,0,0,0.30112743377685547,0.008777562538153481,0.3095118999481201,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-2.0,0.0,-2.0,0.0,0.0,0.0
83,1773349591.767854,1773349596.767854,8,70.0,0.0,0,8,1,1,0,0,0.30112743377685547,0.008777562538153481,0.3095118999481201,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
84,1773349592.767854,1773349597.767854,8,70.0,0.0,0,8,1,1,0,0,0.30112743377685547,0.008777562538153481,0.3095118999481201,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
85,1773349593.767854,1773349598.767854,5,70.0,0.0,0,5,1,1,0,0,0.30142027139663696,0.008881822644617409,0.3095118999481201,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,5,0,350,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,0.0,0.0,0.0
86,1773349594.767854,1773349599.767854,1,70.0,0.0,0,1,1,1,0,0,,,,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,70,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-4.0,0.0,0.0,0.0,0.0,0.0
90,1773349598.767854,1773349603.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025722026824951172,0.025645971298217773,0.051367998123168945,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,2.0,0.0,0.0,2.0,0.0,0.0
91,1773349599.767854,1773349604.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025722026824951172,0.025645971298217773,0.051367998123168945,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
92,1773349600.767854,1773349605.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5131524085998536,0.9978839727229345,2.5085489749908447,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,2.0,0.0,0.0,0.0
93,1773349601.767854,1773349606.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5131524085998536,0.9978839727229345,2.5085489749908447,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
94,1773349602.767854,1773349607.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5131524085998536,0.9978839727229345,2.5085489749908447,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
95,1773349603.767854,1773349608.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.002884507179260254,0.0028115510940551758,0.00569605827331543,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
96,1773349604.767854,1773349609.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.002884507179260254,0.0028115510940551758,0.00569605827331543,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
105,1773349613.767854,1773349618.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.06170094013214111,0.061627984046936035,0.12332892417907715,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,-2.0,2.0,0.0,0.0
106,1773349614.767854,1773349619.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.06170094013214111,0.061627984046936035,0.12332892417907715,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
107,1773349615.767854,1773349620.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5357663631439209,0.9519530313997885,2.4365930557250977,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,2.0,0.0,0.0,0.0
108,1773349616.767854,1773349621.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5357663631439209,0.9519530313997885,2.4365930557250977,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
109,1773349617.767854,1773349622.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.5357663631439209,0.9519530313997885,2.4365930557250977,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
110,1773349618.767854,1773349623.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.059418439865112305,0.05934643745422363,0.11876487731933594,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
111,1773349619.767854,1773349624.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.059418439865112305,0.05934643745422363,0.11876487731933594,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
119,1773349627.767854,1773349632.767854,19,184.47368421052633,139.17742119552696,19,0,5,5,5,5,0.026057945357428655,0.030746276991786618,0.09623908996582031,9,10,0,2,2,0,0,0.21052631578947367,0,0,3,8,460,1764,153.33333333333334,220.5,1,2,123,183,123.0,91.5,0,0,0,0,0.0,0.0,10,6,1938,1261,193.8,210.16666666666666,0,0,0,0,0.0,0.0,bulbchange,16.0,0.0,-2.0,10.0,1.0,0.0
120,1773349628.767854,1773349633.767854,19,184.47368421052633,139.17742119552696,19,0,5,5,5,5,0.026057945357428655,0.030746276991786618,0.09623908996582031,9,10,0,2,2,0,0,0.21052631578947367,0,0,3,8,460,1764,153.33333333333334,220.5,1,2,123,183,123.0,91.5,0,0,0,0,0.0,0.0,10,6,1938,1261,193.8,210.16666666666666,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
121,1773349629.767854,1773349634.767854,19,184.47368421052633,139.17742119552696,19,0,5,5,5,5,0.026057945357428655,0.030746276991786618,0.09623908996582031,9,10,0,2,2,0,0,0.21052631578947367,0,0,3,8,460,1764,153.33333333333334,220.5,1,2,123,183,123.0,91.5,0,0,0,0,0.0,0.0,10,6,1938,1261,193.8,210.16666666666666,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
122,1773349630.767854,1773349635.767854,23,162.56521739130434,135.21346282563943,23,0,6,6,6,6,0.14895963668823242,0.5804435805225056,2.805536985397339,13,10,0,2,2,0,0,0.17391304347826086,0,0,5,10,580,1878,116.0,187.8,1,2,123,183,123.0,91.5,2,2,114,120,57.0,60.0,10,6,1938,1261,193.8,210.16666666666666,0,0,0,0,0.0,0.0,bulbchange,4.0,0.0,2.0,0.0,0.0,0.0
123,1773349631.767854,1773349636.767854,23,162.56521739130434,135.21346282563943,23,0,6,6,6,6,0.14895963668823242,0.5804435805225056,2.805536985397339,13,10,0,2,2,0,0,0.17391304347826086,0,0,5,10,580,1878,116.0,187.8,1,2,123,183,123.0,91.5,2,2,114,120,57.0,60.0,10,6,1938,1261,193.8,210.16666666666666,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
124,1773349632.767854,1773349637.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0008440017700195312,0.0011110182142047207,0.002415180206298828,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbchange,-19.0,0.0,0.0,-10.0,-1.0,0.0
125,1773349633.767854,1773349638.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0008440017700195312,0.0011110182142047207,0.002415180206298828,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
126,1773349634.767854,1773349639.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0008440017700195312,0.0011110182142047207,0.002415180206298828,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
129,1773349637.767854,1773349642.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.012845516204833984,0.01181650161743164,0.024662017822265625,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,-1.0,2.0,-2.0,0.0,0.0,1.0
130,1773349638.767854,1773349643.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.012845516204833984,0.01181650161743164,0.024662017822265625,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
131,1773349639.767854,1773349644.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.012845516204833984,0.01181650161743164,0.024662017822265625,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
132,1773349640.767854,1773349645.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.012845516204833984,0.01181650161743164,0.024662017822265625,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
133,1773349641.767854,1773349646.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.012845516204833984,0.01181650161743164,0.024662017822265625,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
134,1773349642.767854,1773349647.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.052190542221069336,0.05211758613586426,0.1043081283569336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,-2.0,0.0,2.0,0.0,-1.0
135,1773349643.767854,1773349648.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.052190542221069336,0.05211758613586426,0.1043081283569336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
136,1773349644.767854,1773349649.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.052190542221069336,0.05211758613586426,0.1043081283569336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
137,1773349645.767854,1773349650.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.052190542221069336,0.05211758613586426,0.1043081283569336,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
138,1773349646.767854,1773349651.767854,5,182.0,151.8841663900487,5,0,2,2,2,2,1.0000892281532288,1.6724349715607094,3.8958938121795654,3,2,0,0,2,0,0,0.4,0,0,1,4,60,850,60.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,850,60,212.5,60.0,0,0,0,0,0.0,0.0,bulboff,2.0,0.0,0.0,2.0,0.0,0.0
139,1773349647.767854,1773349652.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.03899851441383362,0.05761982147937163,0.17890405654907227,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,4.0,0.0,0.0,1.0,0.0,0.0
140,1773349648.767854,1773349653.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.03899851441383362,0.05761982147937163,0.17890405654907227,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
141,1773349649.767854,1773349654.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.03899851441383362,0.05761982147937163,0.17890405654907227,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
142,1773349650.767854,1773349655.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.03899851441383362,0.05761982147937163,0.17890405654907227,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
143,1773349651.767854,1773349656.767854,10,110.3,96.28504556783466,7,3,4,4,4,4,0.5295691225263808,1.247708668996736,4.0441060066223145,8,2,0,1,0,0,0,0.1,0,0,2,2,260,114,130.0,57.0,0,3,0,210,0.0,70.0,0,0,0,0,0.0,0.0,3,4,201,692,67.0,173.0,0,0,0,0,0.0,0.0,bulboff,1.0,0.0,0.0,-2.0,0.0,0.0
144,1773349652.767854,1773349657.767854,7,70.0,0.0,0,7,1,1,0,0,0.29749151070912677,0.003618747770514857,0.30399084091186523,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,7,0,490,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-3.0,0.0,0.0
145,1773349653.767854,1773349658.767854,8,70.0,0.0,0,8,1,1,0,0,0.2984241417476109,0.004055043421033757,0.3040199279785156,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulbon,1.0,0.0,0.0,0.0,0.0,0.0
146,1773349654.767854,1773349659.767854,17,128.7058823529412,115.64792651221376,9,8,4,4,4,4,0.20823892951011658,0.21454159071857212,0.8747098445892334,13,4,0,1,2,0,0,0.17647058823529413,0,0,2,4,260,850,130.0,212.5,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,9.0,0.0,0.0,5.0,0.0,0.0
147,1773349655.767854,1773349660.767854,17,128.7058823529412,115.64792651221376,9,8,4,4,4,4,0.20823892951011658,0.21454159071857212,0.8747098445892334,13,4,0,1,2,0,0,0.17647058823529413,0,0,2,4,260,850,130.0,212.5,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
148,1773349656.767854,1773349661.767854,14,141.28571428571428,123.86941774732466,9,5,4,4,4,4,0.18803829413193923,0.23339415790129123,0.8747098445892334,10,4,0,1,2,0,0,0.21428571428571427,0,0,2,4,260,850,130.0,212.5,0,5,0,350,0.0,70.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,-3.0,0.0,0.0,0.0,0.0,0.0
149,1773349657.767854,1773349662.767854,10,169.8,136.51139146606045,9,1,4,4,4,4,0.13809487554762098,0.2656478664255381,0.8747098445892334,6,4,0,1,2,0,0,0.3,0,0,2,4,260,850,130.0,212.5,0,1,0,70,0.0,70.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,-4.0,0.0,0.0,0.0,0.0,0.0
150,1773349658.767854,1773349663.767854,9,180.88888888888889,139.55759021871336,9,0,3,3,4,4,0.046018004417419434,0.0555565997820774,0.13786697387695312,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,691,187.4,172.75,0,0,0,0,0.0,0.0,bulbon,-1.0,0.0,0.0,0.0,0.0,0.0
161,1773349669.767854,1773349674.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.046038031578063965,0.045964837074279785,0.09200286865234375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,-6.0,0.0,0.0,-3.0,0.0,0.0
162,1773349670.767854,1773349675.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.046038031578063965,0.045964837074279785,0.09200286865234375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
163,1773349671.767854,1773349676.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.046038031578063965,0.045964837074279785,0.09200286865234375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
164,1773349672.767854,1773349677.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.046038031578063965,0.045964837074279785,0.09200286865234375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
165,1773349673.767854,1773349678.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.046038031578063965,0.045964837074279785,0.09200286865234375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
175,1773349683.767854,1773349688.767854,14,139.42857142857142,125.39976890256348,14,0,3,3,4,4,0.032264305995060846,0.047584300648718124,0.14926409721374512,10,4,0,1,0,2,2,0.35714285714285715,0,0,3,8,320,1114,106.66666666666667,139.25,0,0,0,0,0.0,0.0,9,5,1201,751,133.44444444444446,150.2,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,11.0,0.0,9.0,-2.0,0.0,0.0
176,1773349684.767854,1773349689.767854,17,125.05882352941177,117.96234224044218,17,0,4,4,5,5,0.08688461780548096,0.202228021481001,0.8466238975524902,13,4,0,1,0,2,2,0.29411764705882354,0,0,4,10,380,1228,95.0,122.8,0,0,0,0,0.0,0.0,9,5,1201,751,133.44444444444446,150.2,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,3.0,0.0,0.0,2.0,0.0,0.0
177,1773349685.767854,1773349690.767854,17,125.05882352941177,117.96234224044218,17,0,4,4,5,5,0.08688461780548096,0.202228021481001,0.8466238975524902,13,4,0,1,0,2,2,0.29411764705882354,0,0,4,10,380,1228,95.0,122.8,0,0,0,0,0.0,0.0,9,5,1201,751,133.44444444444446,150.2,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
178,1773349686.767854,1773349691.767854,17,125.05882352941177,117.96234224044218,17,0,4,4,5,5,0.08688461780548096,0.202228021481001,0.8466238975524902,13,4,0,1,0,2,2,0.29411764705882354,0,0,4,10,380,1228,95.0,122.8,0,0,0,0,0.0,0.0,9,5,1201,751,133.44444444444446,150.2,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
179,1773349687.767854,1773349692.767854,17,125.05882352941177,117.96234224044218,17,0,4,4,5,5,0.08688461780548096,0.202228021481001,0.8466238975524902,13,4,0,1,0,2,2,0.29411764705882354,0,0,4,10,380,1228,95.0,122.8,0,0,0,0,0.0,0.0,9,5,1201,751,133.44444444444446,150.2,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
180,1773349688.767854,1773349693.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.06204700469970703,0.06197500228881836,0.12402200698852539,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulboff,-14.0,0.0,-9.0,0.0,0.0,0.0
